,PLAYER,6to10FREQ,6to10DFGM,6to10DFGA,6to10DFG%
40,Blake Griffin,6.399999999999999,0.3999999999999999,0.9000000000000004,0.4444444444444442
41,Dwight Howard,14.899999999999999,0.7999999999999998,1.7000000000000002,0.4705882352941175
42,DeAndre Jordan,14.100000000000001,0.5,1.7000000000000002,0.2941176470588235
43,DeMarre Carroll,8.299999999999997,0.3999999999999999,0.9000000000000004,0.4444444444444442
44,Taj Gibson,8.5,0.40000000000000036,1.0999999999999996,0.3636363636363641
45,Bismack Biyombo,13.700000000000003,0.3999999999999999,1.0999999999999996,0.36363636363636365
46,Dragan Bender,10.899999999999999,0.5,1.2999999999999998,0.3846153846153847
47,Jon Leuer,8.800000000000004,0.5,0.5999999999999996,0.8333333333333338
48,Nikola Mirotic,12.200000000000003,0.5,1.3999999999999995,0.35714285714285726
49,Aaron Gordon,10.899999999999999,0.6000000000000001,1.2999999999999998,0.4615384615384617
50,Zach Randolph,10.100000000000001,0.6000000000000001,1.0,0.6000000000000001
51,Kevin Durant,8.699999999999996,0.2999999999999998,1.0999999999999996,0.27272727272727265
52,Serge Ibaka,9.599999999999994,0.2999999999999998,1.0,0.2999999999999998
53,Al-Farouq Aminu,11.399999999999999,0.6000000000000001,1.2999999999999998,0.4615384615384617
54,Aron Baynes,17.9,0.7000000000000002,1.7999999999999998,0.388888888888889
55,Dirk Nowitzki,13.0,0.5,1.2000000000000002,0.41666666666666663
56,Kelly Olynyk,10.599999999999994,0.5,1.0,0.5
57,Dario Saric,8.600000000000001,0.3999999999999999,0.8999999999999995,0.4444444444444446
58,Ed Davis,15.199999999999996,0.5,1.3000000000000007,0.3846153846153844
59,Marquese Chriss,12.199999999999996,0.3999999999999999,1.2000000000000002,0.3333333333333332
60,Lauri Markkanen,11.799999999999997,0.5,1.3000000000000007,0.3846153846153844
61,Jeremy Lin,11.200000000000003,1.0,1.0,1.0
62,Skal Labissiere,10.0,0.3999999999999999,0.9000000000000004,0.4444444444444442
63,Mason Plumlee,11.5,0.3999999999999999,1.0,0.3999999999999999
64,Paul George,7.699999999999996,0.40000000000000036,0.9000000000000004,0.44444444444444464
65,Rondae Hollis-Jefferson,13.0,0.6000000000000001,1.4000000000000004,0.42857142857142855
66,Luke Kornet,14.099999999999994,0.30000000000000027,1.0,0.30000000000000027
67,Danilo Gallinari,10.700000000000003,0.5,1.3000000000000003,0.3846153846153845
68,Jonathan Isaac,9.199999999999996,0.40000000000000036,0.8000000000000003,0.5000000000000002
69,Emeka Okafor,13.399999999999999,0.5,1.1,0.45454545454545453
70,Kyle Kuzma,11.299999999999997,0.3999999999999999,1.1999999999999997,0.3333333333333333
71,Tristan Thompson,10.100000000000001,0.2999999999999998,1.0000000000000004,0.2999999999999997
72,Willie Cauley-Stein,10.799999999999997,0.40000000000000036,1.1,0.3636363636363639
73,Andrew Wiggins,8.200000000000003,0.3999999999999999,1.0000000000000004,0.39999999999999974
74,Kyle O'Quinn,11.800000000000004,0.3999999999999999,1.0,0.3999999999999999
75,LeBron James,9.0,0.3999999999999999,1.0,0.3999999999999999
76,Larry Nance Jr.,13.5,0.5,1.2999999999999998,0.3846153846153847
77,Tyler Zeller,15.5,0.6000000000000001,1.5,0.4000000000000001
78,Amir Johnson,13.700000000000003,0.3999999999999999,1.0,0.3999999999999999
79,Dewayne Dedmon,10.700000000000003,0.5,1.1000000000000005,0.4545454545454543
80,Markieff Morris,10.700000000000003,0.6000000000000001,1.1000000000000005,0.5454545454545453
81,Mike Muscala,11.699999999999996,0.3999999999999999,1.0999999999999996,0.36363636363636365
82,Zaza Pachulia,10.300000000000004,0.3999999999999999,0.7999999999999998,0.5
83,Daniel Theis,12.400000000000006,0.3999999999999999,0.9999999999999996,0.4000000000000001
84,Jordan Bell,10.699999999999996,0.3999999999999999,0.8999999999999999,0.44444444444444436
85,Chris Paul,9.300000000000004,0.3999999999999999,0.9999999999999996,0.4000000000000001
86,Trey Lyles,10.5,0.19999999999999973,0.8999999999999999,0.22222222222222196
87,Carmelo Anthony,9.399999999999999,0.3999999999999999,0.9999999999999996,0.4000000000000001
88,Danny Green,11.399999999999999,0.5,1.2999999999999998,0.3846153846153847
89,Thaddeus Young,9.5,0.6000000000000001,1.2000000000000002,0.5
90,Ersan Ilyasova,13.600000000000001,0.6000000000000001,1.2999999999999998,0.4615384615384617
91,James Harden,10.899999999999999,0.6000000000000001,1.2999999999999998,0.4615384615384617
92,Gorgui Dieng,11.100000000000001,0.5,0.9000000000000004,0.5555555555555554
93,Ivan Rabb,12.100000000000001,0.30000000000000027,0.9000000000000004,0.3333333333333335
94,Kosta Koufos,15.800000000000004,0.5,1.0999999999999996,0.4545454545454547
95,Miles Plumlee,13.600000000000001,0.4999999999999998,1.0,0.4999999999999998
96,Nerlens Noel,10.800000000000004,0.2999999999999998,0.8999999999999999,0.33333333333333315
97,Nemanja Bjelica,9.300000000000004,0.2999999999999998,0.8000000000000003,0.37499999999999967
98,Jabari Parker,6.5,0.19999999999999973,0.6000000000000001,0.3333333333333328
99,Deyonta Davis,12.200000000000003,0.2999999999999998,0.8000000000000003,0.37499999999999967
100,Jimmy Butler,6.899999999999999,0.19999999999999973,0.8000000000000003,0.24999999999999958
101,John Wall,8.100000000000001,0.19999999999999973,0.8999999999999999,0.22222222222222196
102,Robert Covington,9.799999999999997,0.40000000000000036,1.1,0.3636363636363639
103,Michael Kidd-Gilchrist,8.199999999999996,0.2999999999999998,0.9000000000000004,0.333333333333333
104,Lonzo Ball,12.0,0.5,1.4000000000000004,0.35714285714285704
105,Khem Birch,15.899999999999999,0.3999999999999999,1.2000000000000002,0.3333333333333332
106,PJ Tucker,9.299999999999997,0.40000000000000036,0.9000000000000004,0.44444444444444464
107,Otto Porter Jr.,9.400000000000006,0.3999999999999999,0.9000000000000004,0.4444444444444442
108,Victor Oladipo,6.599999999999998,0.3999999999999999,0.7000000000000002,0.5714285714285712
109,Andre Roberson,8.7,0.3999999999999999,0.9000000000000004,0.4444444444444442
110,Ekpe Udoh,12.899999999999999,0.30000000000000004,0.7999999999999998,0.37500000000000017
111,Jarell Martin,11.399999999999999,0.40000000000000013,1.0999999999999996,0.36363636363636387
112,Bobby Portis,7.899999999999999,0.3999999999999999,0.5999999999999996,0.666666666666667
113,Tyler Johnson,11.299999999999997,0.5,1.0999999999999996,0.4545454545454547
114,Jordan Mickey,9.600000000000009,0.09999999999999987,0.5,0.19999999999999973
115,Ryan Anderson,12.899999999999999,0.2999999999999998,1.2000000000000002,0.2499999999999998
116,Dion Waiters,12.300000000000004,0.5999999999999996,1.2999999999999998,0.46153846153846134
117,Josh Hart,10.7,0.5,1.1,0.45454545454545453
118,Brandon Ingram,6.800000000000004,0.19999999999999973,0.6999999999999997,0.2857142857142854
119,Maxi Kleber,11.700000000000003,0.3999999999999999,0.9999999999999996,0.4000000000000001
120,Klay Thompson,11.7,0.3999999999999999,1.1999999999999997,0.3333333333333333
121,Luc Mbah a Moute,9.800000000000004,0.2999999999999998,0.8999999999999999,0.33333333333333315
122,Eric Moreland,13.099999999999994,0.30000000000000004,0.7999999999999998,0.37500000000000017
123,Richaun Holmes,10.899999999999999,0.19999999999999996,0.7999999999999998,0.25
124,Marvin Williams,8.699999999999996,0.3999999999999999,0.7999999999999998,0.5
125,Cristiano Felicio,12.199999999999996,0.5,0.8999999999999999,0.5555555555555556
126,Al Jefferson,16.099999999999994,0.3999999999999999,0.9999999999999996,0.4000000000000001
127,Jrue Holiday,6.699999999999999,0.2999999999999998,0.8999999999999999,0.33333333333333315
128,Bradley Beal,7.0,0.2999999999999998,0.7999999999999998,0.37499999999999983
129,James Johnson,11.700000000000003,0.30000000000000027,1.1,0.27272727272727293
130,Cheick Diallo,11.0,0.30000000000000027,0.6000000000000001,0.5000000000000003
131,Jeff Green,11.200000000000003,0.5,1.0999999999999996,0.4545454545454547
132,Jerami Grant,10.399999999999999,0.2999999999999998,0.7999999999999998,0.37499999999999983
133,Montrezl Harrell,13.5,0.5000000000000002,1.2000000000000002,0.4166666666666668
134,Taurean Prince,7.300000000000001,0.30000000000000027,0.7000000000000002,0.4285714285714288
135,Omer Asik,6.0,0.20000000000000018,0.3999999999999999,0.5000000000000006
136,Frank Kaminsky,11.0,0.5,1.0,0.5
137,Josh Richardson,10.899999999999999,0.40000000000000013,1.2000000000000002,0.33333333333333337
138,Marreese Speights,10.100000000000001,0.19999999999999996,0.7000000000000002,0.2857142857142856
139,Cody Zeller,13.700000000000003,0.30000000000000004,0.8999999999999999,0.3333333333333334
140,Dante Cunningham,13.300000000000004,0.5,1.0999999999999996,0.4545454545454547
141,Michael Beasley,9.5,0.40000000000000013,0.7999999999999998,0.5000000000000003
142,Kris Dunn,8.399999999999999,0.3999999999999999,0.8999999999999999,0.44444444444444436
143,Khris Middleton,7.900000000000002,0.2999999999999998,0.7999999999999998,0.37499999999999983
144,Evan Fournier,9.800000000000004,0.3999999999999999,1.0,0.3999999999999999
145,Jamal Murray,8.499999999999996,0.3999999999999999,0.8999999999999999,0.44444444444444436
146,Ian Mahinmi,16.4,0.30000000000000004,1.1999999999999997,0.2500000000000001
147,Justise Winslow,10.799999999999997,0.40000000000000013,1.0,0.40000000000000013
148,Malcolm Brogdon,10.899999999999999,0.20000000000000018,1.1,0.18181818181818196
149,Jonathon Simmons,6.5,0.30000000000000004,0.6000000000000001,0.5
150,Wesley Johnson,9.200000000000003,0.20000000000000018,0.8000000000000003,0.2500000000000001
151,Will Barton,9.199999999999996,0.40000000000000013,0.8000000000000003,0.5
152,Marcus Morris,11.299999999999997,0.3999999999999999,1.0,0.3999999999999999
153,Dennis Smith Jr.,10.100000000000001,0.3999999999999999,1.0,0.3999999999999999
154,Anthony Tolliver,10.699999999999996,0.2999999999999998,0.8999999999999999,0.33333333333333315
155,Salah Mejri,12.399999999999999,0.19999999999999996,0.7000000000000002,0.2857142857142856
156,David West,11.800000000000004,0.30000000000000004,0.8000000000000003,0.37499999999999994
157,Eric Bledsoe,8.0,0.30000000000000004,0.8000000000000003,0.37499999999999994
158,Kyle Lowry,8.399999999999999,0.40000000000000013,1.0,0.40000000000000013
159,Harrison Barnes,12.899999999999999,0.5,1.4000000000000004,0.35714285714285704
160,Elfrid Payton,8.099999999999998,0.3999999999999999,0.9000000000000004,0.4444444444444442
161,Terrence Ross,7.900000000000006,0.30000000000000004,0.7000000000000002,0.42857142857142855
162,Ivica Zubac,12.799999999999997,0.2999999999999998,0.8000000000000003,0.37499999999999967
163,Jae Crowder,10.5,0.30000000000000004,1.0,0.30000000000000004
164,Jahlil Okafor,17.4,0.6000000000000001,1.2999999999999998,0.4615384615384617
165,Gerald Green,9.600000000000001,0.3999999999999999,0.7000000000000002,0.5714285714285712
166,Tyrone Wallace,7.4999999999999964,0.3999999999999999,0.8000000000000003,0.4999999999999997
167,Buddy Hield,9.399999999999999,0.2999999999999998,0.9000000000000004,0.333333333333333
168,Kawhi Leonard,7.5,0.5,0.5,1.0
169,Kenneth Faried,7.299999999999997,0.30000000000000004,0.5,0.6000000000000001
170,E'Twaun Moore,9.200000000000003,0.3999999999999999,0.9000000000000004,0.4444444444444442
171,Devin Booker,7.900000000000002,0.30000000000000027,0.8000000000000003,0.3750000000000002
172,Rudy Gay,9.899999999999999,0.30000000000000004,0.8000000000000003,0.37499999999999994
173,Mario Hezonja,9.399999999999999,0.30000000000000004,0.8999999999999999,0.3333333333333334
174,Tim Hardaway Jr.,7.700000000000003,0.40000000000000013,0.7999999999999998,0.5000000000000003
175,Dejounte Murray,10.400000000000002,0.40000000000000013,0.8999999999999999,0.44444444444444464
176,Kyle Anderson,10.199999999999996,0.30000000000000004,0.7999999999999998,0.37500000000000017
177,Kevon Looney,12.200000000000003,0.30000000000000004,0.8999999999999999,0.3333333333333334
178,Dillon Brooks,6.699999999999999,0.2999999999999998,0.6999999999999997,0.4285714285714285
179,Davis Bertans,9.199999999999996,0.19999999999999996,0.5999999999999996,0.3333333333333335
180,Justin Holiday,8.0,0.40000000000000013,0.7999999999999998,0.5000000000000003
181,Channing Frye,10.600000000000001,0.30000000000000004,0.6999999999999997,0.4285714285714288
182,Marquis Teague,3.6999999999999957,0.0,0.2999999999999998,0.0
183,Josh Jackson,6.099999999999994,0.19999999999999996,0.5,0.3999999999999999
184,Milos Teodosic,8.299999999999997,0.30000000000000004,0.6999999999999997,0.4285714285714288
185,Bam Adebayo,11.599999999999994,0.20000000000000018,0.7999999999999998,0.2500000000000003
186,Trevor Ariza,9.100000000000001,0.30000000000000027,0.6999999999999997,0.4285714285714291
187,Lucas Nogueira,11.899999999999999,0.30000000000000004,0.5999999999999996,0.5000000000000003
188,Noah Vonleh,12.599999999999994,0.40000000000000013,0.8999999999999999,0.44444444444444464
189,JaKarr Sampson,5.899999999999999,0.19999999999999996,0.3999999999999999,0.5
190,Kentavious Caldwell-Pope,7.799999999999997,0.30000000000000004,0.7999999999999998,0.37500000000000017
191,Jayson Tatum,7.399999999999999,0.09999999999999987,0.6000000000000001,0.1666666666666664
192,Goran Dragic,15.5,0.3999999999999999,1.2999999999999998,0.30769230769230765
193,Isaiah Hicks,12.200000000000003,0.40000000000000013,0.6999999999999997,0.5714285714285718
194,Quincy Acy,13.900000000000006,0.5,1.0,0.5
195,Kelly Oubre Jr.,6.399999999999999,0.30000000000000004,0.5,0.6000000000000001
196,JaMychal Green,9.499999999999996,0.19999999999999996,0.7999999999999998,0.25
197,Kyrie Irving,9.399999999999999,0.30000000000000027,0.7999999999999998,0.37500000000000044
198,Ben Simmons,10.900000000000002,0.6000000000000001,1.1999999999999997,0.5000000000000002
199,Denzel Valentine,7.0000000000000036,0.30000000000000004,0.6000000000000001,0.5
200,Wilson Chandler,8.900000000000002,0.30000000000000004,0.7999999999999998,0.37500000000000017
201,Dwight Powell,13.900000000000002,0.5,1.2999999999999998,0.3846153846153847
202,JaVale McGee,13.5,0.3999999999999999,0.7999999999999998,0.5
203,Tarik Black,11.400000000000006,0.30000000000000004,0.6000000000000001,0.5
204,Austin Rivers,9.8,0.40000000000000013,1.0,0.40000000000000013
205,Russell Westbrook,6.900000000000002,0.19999999999999996,0.6000000000000001,0.3333333333333332
206,Willie Reed,12.100000000000001,0.19999999999999996,0.6000000000000001,0.3333333333333332
207,Willy Hernangomez,11.200000000000003,0.40000000000000013,0.6000000000000001,0.6666666666666667
208,Pascal Siakam,13.899999999999999,0.40000000000000013,1.0,0.40000000000000013
209,Nene,12.5,0.30000000000000004,0.8999999999999999,0.3333333333333334
210,Georgios Papagiannis,8.699999999999996,0.10000000000000009,0.3999999999999999,0.2500000000000003
211,Kemba Walker,10.2,0.40000000000000013,1.2999999999999998,0.3076923076923078
212,Zach Collins,12.100000000000001,0.30000000000000004,0.8999999999999999,0.3333333333333334
213,Jamil Wilson,8.0,0.19999999999999996,0.7000000000000002,0.2857142857142856
214,Jamel Artis,10.0,0.19999999999999996,0.7000000000000002,0.2857142857142856
215,Kyle Korver,8.7,0.2999999999999998,0.7000000000000002,0.4285714285714282
216,Alan Williams,8.699999999999996,0.40000000000000013,0.3999999999999999,1.0000000000000007
217,Ricky Rubio,9.0,0.40000000000000013,0.8000000000000003,0.5
218,Kent Bazemore,7.299999999999997,0.30000000000000004,0.6000000000000001,0.5
219,Caris LeVert,8.300000000000004,0.3999999999999999,0.8000000000000003,0.4999999999999997
220,De'Aaron Fox,6.600000000000001,0.30000000000000004,0.6000000000000001,0.5
221,Luke Babbitt,10.200000000000003,0.3999999999999999,0.7000000000000002,0.5714285714285712
222,David Nwaba,8.899999999999999,0.3999999999999999,0.8000000000000003,0.4999999999999997
223,Dennis Schroder,6.699999999999999,0.30000000000000004,0.6000000000000001,0.5
224,TJ Warren,6.899999999999999,0.19999999999999996,0.7000000000000002,0.2857142857142856
225,Jaylen Brown,7.899999999999999,0.19999999999999996,0.8000000000000003,0.24999999999999986
226,Jack Cooley,16.700000000000003,0.30000000000000004,1.0,0.30000000000000004
227,George Hill,9.2,0.2999999999999998,0.8000000000000003,0.37499999999999967
228,Joe Harris,10.500000000000004,0.30000000000000004,0.9000000000000004,0.33333333333333326
229,Johnathan Motley,18.9,0.7,1.1,0.6363636363636362
230,Frank Ntilikina,9.900000000000002,0.19999999999999996,0.7000000000000002,0.2857142857142856
231,Donovan Mitchell,8.500000000000004,0.40000000000000013,0.8000000000000003,0.5
232,Rodney Hood,7.600000000000001,0.2999999999999998,0.5,0.5999999999999996
233,Darius Miller,11.199999999999996,0.30000000000000004,0.9000000000000004,0.33333333333333326
234,Solomon Hill,6.700000000000003,0.10000000000000009,0.40000000000000036,0.25
235,Paul Zipser,9.5,0.30000000000000004,0.5999999999999996,0.5000000000000003
236,Jeff Teague,7.699999999999999,0.19999999999999996,0.7999999999999998,0.25
237,Ante Zizic,21.300000000000004,0.5,1.0999999999999996,0.4545454545454547
238,Brandan Wright,15.899999999999999,0.30000000000000004,0.7999999999999998,0.37500000000000017
239,Dwyane Wade,8.8,0.20000000000000018,0.6999999999999997,0.2857142857142861
240,Briante Weber,11.700000000000003,0.3999999999999999,0.6999999999999997,0.5714285714285715
241,Bogdan Bogdanovic,9.7,0.30000000000000004,0.7999999999999998,0.37500000000000017
242,Tyler Cavanaugh,12.5,0.2999999999999998,0.6999999999999997,0.4285714285714285
243,Iman Shumpert,5.399999999999999,0.0,0.3999999999999999,0.0
244,Bojan Bogdanovic,10.300000000000004,0.5,1.0,0.5
245,Tomas Satoransky,7.299999999999997,0.20000000000000018,0.5,0.40000000000000036
246,Thabo Sefolosha,11.0,0.3999999999999999,0.7999999999999998,0.5
247,Nigel Hayes,11.100000000000001,0.10000000000000009,0.5999999999999996,0.1666666666666669
248,Jordan Clarkson,8.400000000000002,0.30000000000000004,0.5999999999999996,0.5000000000000003
249,Nicolas Batum,7.799999999999997,0.30000000000000004,0.6999999999999997,0.4285714285714288
250,Joffrey Lauvergne,13.300000000000004,0.19999999999999996,0.6000000000000001,0.3333333333333332
251,CJ McCollum,9.8,0.40000000000000013,1.1,0.3636363636363637
252,Reggie Bullock,8.299999999999997,0.3999999999999999,0.7999999999999998,0.5
253,Joe Johnson,8.800000000000004,0.19999999999999996,0.6999999999999997,0.28571428571428575
254,Josh Huestis,8.299999999999997,0.19999999999999996,0.5,0.3999999999999999
255,James Webb III,7.899999999999999,0.0,0.2999999999999998,0.0
256,Myke Henry,6.799999999999997,0.19999999999999996,0.5,0.3999999999999999
257,JR Smith,6.200000000000003,0.30000000000000004,0.5,0.6000000000000001
258,Tyreke Evans,6.800000000000001,0.20000000000000018,0.6000000000000001,0.3333333333333336
259,Patrick Patterson,13.0,0.30000000000000004,0.6999999999999997,0.4285714285714288
260,Stanley Johnson,9.800000000000004,0.30000000000000004,0.7999999999999998,0.37500000000000017
261,Mike Conley,5.5,0.30000000000000004,0.5,0.6000000000000001
262,Derrick White,1.7000000000000028,0.0,0.10000000000000009,0.0
263,Ish Smith,9.8,0.5,0.8999999999999999,0.5555555555555556
264,Cory Joseph,9.5,0.5,0.8999999999999999,0.5555555555555556
265,Timofey Mozgov,17.9,0.30000000000000004,1.0,0.30000000000000004
266,Damion Lee,6.5,0.30000000000000004,0.5,0.6000000000000001
267,Zhou Qi,7.400000000000006,0.0,0.2999999999999998,0.0
268,Stephen Curry,11.299999999999997,0.3999999999999999,0.8999999999999999,0.44444444444444436
269,D'Angelo Russell,10.7,0.30000000000000004,0.7999999999999998,0.37500000000000017
270,Tony Snell,13.599999999999998,0.5,1.2000000000000002,0.41666666666666663
271,Kyle Collinsworth,8.399999999999999,0.19999999999999996,0.5,0.3999999999999999
272,Okaro White,14.299999999999997,0.6000000000000001,0.7999999999999998,0.7500000000000003
273,Xavier Rathan-Mayes,8.900000000000002,0.3999999999999999,0.7999999999999998,0.5
274,Kendrick Perkins,0.0,0.0,0.0,
275,Xavier Silas,0.0,0.0,0.0,
276,Marcus Smart,8.299999999999997,0.19999999999999996,0.7000000000000002,0.2857142857142856
277,Marshall Plumlee,15.800000000000004,0.0,0.6000000000000001,0.0
278,Garrett Temple,8.700000000000003,0.19999999999999996,0.7000000000000002,0.2857142857142856
279,Matt Costello,0.0,0.0,0.0,
280,Damian Lillard,7.800000000000001,0.30000000000000004,0.7999999999999998,0.37500000000000017
281,Jerian Grant,8.399999999999999,0.30000000000000004,0.6000000000000001,0.5
282,Trevor Booker,11.100000000000001,0.30000000000000004,0.7000000000000002,0.42857142857142855
283,Vince Carter,6.199999999999996,0.09999999999999987,0.2999999999999998,0.3333333333333331
284,Evan Turner,9.900000000000002,0.3999999999999999,0.7999999999999998,0.5
285,Darrell Arthur,9.100000000000001,0.30000000000000004,0.3999999999999999,0.7500000000000003
286,Yogi Ferrell,9.099999999999998,0.40000000000000013,0.8000000000000003,0.5
287,Corey Brewer,11.2,0.5,1.2000000000000002,0.41666666666666663
288,Corey Brewer,15.899999999999999,0.0,-0.19999999999999996,-0.0
289,Markelle Fultz,8.900000000000002,0.3999999999999999,0.7000000000000002,0.5714285714285712
290,Travis Wear,12.199999999999996,0.3999999999999999,0.8000000000000003,0.4999999999999997
291,Allen Crabbe,11.200000000000003,0.30000000000000004,1.0,0.30000000000000004
292,Sindarius Thornwell,6.699999999999999,0.09999999999999987,0.5,0.19999999999999973
293,Johnny O'Bryant III,21.799999999999997,0.3999999999999999,1.0,0.3999999999999999
294,Boban Marjanovic,10.600000000000001,0.09999999999999987,0.5,0.19999999999999973
295,Delon Wright,11.100000000000001,0.19999999999999996,0.7000000000000002,0.2857142857142856
296,Omri Casspi,13.300000000000004,0.19999999999999996,0.7000000000000002,0.2857142857142856
297,Andre Iguodala,10.100000000000001,0.19999999999999996,0.7000000000000002,0.2857142857142856
298,Dorian Finney-Smith,10.5,0.30000000000000004,0.8000000000000003,0.37499999999999994
299,Jeremy Lamb,8.100000000000001,0.30000000000000004,0.7000000000000002,0.42857142857142855
300,Avery Bradley,8.3,0.20000000000000018,0.7000000000000002,0.2857142857142859
301,Ben McLemore,6.900000000000002,0.09999999999999987,0.3999999999999999,0.24999999999999972
302,Alex Abrines,10.599999999999998,0.10000000000000009,0.6000000000000001,0.1666666666666668
303,DeAndre' Bembry,8.900000000000002,0.3999999999999999,0.5999999999999999,0.6666666666666666
304,Isaiah Thomas,13.099999999999998,0.6000000000000001,1.2,0.5000000000000001
305,MarShon Brooks,7.600000000000001,0.3999999999999999,0.7,0.5714285714285713
306,Kadeem Allen,0.0,0.0,0.0,
307,Sterling Brown,6.399999999999999,0.0,0.40000000000000013,0.0
308,Patrick Beverley,6.199999999999999,0.2999999999999998,0.7,0.4285714285714283
309,Jose Calderon,12.5,0.40000000000000013,0.9000000000000001,0.44444444444444453
310,Doug McDermott,11.099999999999998,0.2999999999999998,0.7,0.4285714285714283
311,Torrey Craig,11.799999999999997,0.30000000000000004,0.8,0.37500000000000006
312,Justin Jackson,7.100000000000001,0.19999999999999996,0.40000000000000013,0.4999999999999997
313,Maurice Harkless,11.5,0.20000000000000007,0.8,0.25000000000000006
314,OG Anunoby,9.0,0.19999999999999996,0.5999999999999999,0.3333333333333333
315,Lou Williams,5.399999999999999,0.19999999999999996,0.40000000000000013,0.4999999999999997
316,Ike Anigbogu,5.0,0.0,0.09999999999999987,0.0
317,C.J. Williams,8.200000000000003,0.19999999999999996,0.5999999999999999,0.3333333333333333
318,Spencer Dinwiddie,8.700000000000003,0.3999999999999999,0.7,0.5714285714285713
319,Emmanuel Mudiay,8.2,0.19999999999999996,0.4999999999999998,0.4000000000000001
320,Joe Ingles,9.2,0.19999999999999996,0.8,0.24999999999999994
321,Derrick Rose,13.500000000000004,0.40000000000000013,0.8,0.5000000000000001
322,James Ennis III,8.800000000000004,0.40000000000000013,0.5999999999999999,0.6666666666666671
323,Omari Johnson,12.0,0.5,0.7,0.7142857142857143
324,DeMar DeRozan,9.999999999999996,0.19999999999999996,0.8,0.24999999999999994
325,Luke Kennard,11.3,0.19999999999999996,0.8,0.24999999999999994
326,Courtney Lee,8.599999999999998,0.30000000000000004,0.7,0.42857142857142866
327,Jared Dudley,10.600000000000001,0.30000000000000004,0.5999999999999999,0.5000000000000002
328,Mike Scott,12.0,0.2999999999999998,0.7,0.4285714285714283
329,Wes Iwundu,7.300000000000001,0.19999999999999996,0.40000000000000013,0.4999999999999997
330,Andrew Bogut,19.0,0.20000000000000007,0.8,0.25000000000000006
